A1ZOFPPZVYQ0Z8,3,1481655822325, firstlang, english,
A1ZOFPPZVYQ0Z8,4,1481655822325, zipcode,30115,
A1ZOFPPZVYQ0Z8,5,1481655822326, gender, Female,
A1ZOFPPZVYQ0Z8,6,1481655822326, race, White,
A1ZOFPPZVYQ0Z8,7,1481655822326, education, BachelorDegree,
A1ZOFPPZVYQ0Z8,8,1481655865634,0,<or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl>, <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl>
A1ZOFPPZVYQ0Z8,9,1481655898514,1,<bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or>, <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or>
A19JJ2RIRTWJOT,2,1481655974491, age,32,
A19JJ2RIRTWJOT,3,1481655974491, firstlang, ENGLISH,
A19JJ2RIRTWJOT,4,1481655974491, zipcode,62363,
A19JJ2RIRTWJOT,5,1481655974491, gender, Female,
A19JJ2RIRTWJOT,6,1481655974491, race, White,
A19JJ2RIRTWJOT,7,1481655974491, education, BachelorDegree,
A19JJ2RIRTWJOT,8,1481655991458,0,<bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or>, <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or>
A19JJ2RIRTWJOT,9,1481656004626,1,<bl>#</bl><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><or>#</or>, <bl>#</bl> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl>
A2WQTNO91C05GC,2,1481656112237, age,27,
A2WQTNO91C05GC,3,1481656112238, firstlang, English,
A2WQTNO91C05GC,4,1481656112239, zipcode,34207,
A2WQTNO91C05GC,5,1481656112240, gender, Male,
A2WQTNO91C05GC,6,1481656112241, race, White,
A2WQTNO91C05GC,7,1481656112241, education, SomeColl,
A2WQTNO91C05GC,8,1481656148971,0,<or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl>, <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <bl>#</bl>
A2WQTNO91C05GC,9,1481656173163,1,<or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or>, <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or>
A1ORP0J662SA5N,2,1481656253750, age,41,
A1ORP0J662SA5N,3,1481656253750, firstlang, English,
A1ORP0J662SA5N,4,1481656253750, zipcode,28339,
A1ORP0J662SA5N,5,1481656253750, gender, Male,
A1ORP0J662SA5N,6,1481656253750, race, White,
A1ORP0J662SA5N,7,1481656253750, education, SomeColl,
A1ORP0J662SA5N,8,1481656302689,0,<or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl>, <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl>
A1ORP0J662SA5N,9,1481656335497,1,<bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or>, <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or>
A3UV9UAE6MP36J,2,1481656208392, age,50,
A3UV9UAE6MP36J,3,1481656208393, firstlang, english,
A3UV9UAE6MP36J,4,1481656208393, zipcode,83501,
A3UV9UAE6MP36J,5,1481656208393, gender, Female,
A3UV9UAE6MP36J,6,1481656208393, race, White,
A3UV9UAE6MP36J,7,1481656208393, education, SomeColl,
A3UV9UAE6MP36J,8,1481656239285,0,<or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl>, <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or>
A3UV9UAE6MP36J,9,1481656264685,1,<bl>#</bl><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><or>#</or>, <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl>
A133QG754CGS3I,2,1481656286248, age,37,
A133QG754CGS3I,3,1481656286248, firstlang, English ,
A133QG754CGS3I,4,1481656286248, zipcode,60634,
A133QG754CGS3I,5,1481656286248, gender, Male,
A133QG754CGS3I,6,1481656286248, race, White,
A133QG754CGS3I,7,1481656286249, education, AssociateDegree,
A133QG754CGS3I,8,1481656303054,0,<bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or>, <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl>
A133QG754CGS3I,9,1481656314862,1,<bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or>, <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or>
ASXZQW6YTIPAV,2,1481656455902, age,24,
ASXZQW6YTIPAV,3,1481656455902, firstlang, english,
ASXZQW6YTIPAV,4,1481656455902, zipcode,84116,
ASXZQW6YTIPAV,5,1481656455902, gender, Male,
ASXZQW6YTIPAV,6,1481656455902, race, White,
ASXZQW6YTIPAV,7,1481656455902, education, SomeColl,
ASXZQW6YTIPAV,8,1481656475815,0,<bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or>, <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <bl>#</bl>
ASXZQW6YTIPAV,9,1481656491402,1,<or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or>, <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or>
A1X67MLPTFGWCV,2,1481657322178, age,59,
A1X67MLPTFGWCV,3,1481657322178, firstlang, ENGLISH,
A1X67MLPTFGWCV,4,1481657322178, zipcode,97338,
A1X67MLPTFGWCV,5,1481657322178, gender, Female,
A1X67MLPTFGWCV,6,1481657322178, race, White,
A1X67MLPTFGWCV,7,1481657322178, education, SomeColl,
A1X67MLPTFGWCV,8,1481657359270,0,<bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or>, <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or>
A1X67MLPTFGWCV,9,1481657389420,1,<or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl>, <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl>
A2SYRFPPV9WDEG,2,1481657432061, age,35,
A2SYRFPPV9WDEG,3,1481657432061, firstlang, English,
A2SYRFPPV9WDEG,4,1481657432061, zipcode,91367,
A2SYRFPPV9WDEG,5,1481657432061, gender, Male,
A2SYRFPPV9WDEG,6,1481657432061, race, White,
A2SYRFPPV9WDEG,7,1481657432061, education, BachelorDegree,
A2SYRFPPV9WDEG,8,1481657443493,0,<or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl>, <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl>
A2SYRFPPV9WDEG,9,1481657461901,1,<bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or>, <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or>
AXL96RRKIHLPZ,2,1481657423404, age,21,
AXL96RRKIHLPZ,3,1481657423404, firstlang, english,
AXL96RRKIHLPZ,4,1481657423404, zipcode,38553,
AXL96RRKIHLPZ,5,1481657423404, gender, Male,
AXL96RRKIHLPZ,6,1481657423404, race, White,
AXL96RRKIHLPZ,7,1481657423404, education, GradHS,
AXL96RRKIHLPZ,8,1481657440045,0,<or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl>, <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl>
AXL96RRKIHLPZ,9,1481657453212,1,<or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or>, <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl>
A2G9163W7Y67UD,2,1481657474478, age,35,
A2G9163W7Y67UD,3,1481657474478, firstlang, English,
A2G9163W7Y67UD,4,1481657474478, zipcode,78102,
A2G9163W7Y67UD,5,1481657474478, gender, Male,
A2G9163W7Y67UD,6,1481657474479, race, White,
A2G9163W7Y67UD,7,1481657474479, education, SomeColl,
A2G9163W7Y67UD,8,1481657502348,0,<or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl>, <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl>
A2G9163W7Y67UD,9,1481657519348,1,<or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or>, <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or>
A3LPZXRROBKR78,2,1481657818350, age,67,
A3LPZXRROBKR78,3,1481657818350, firstlang, English,
A3LPZXRROBKR78,4,1481657818350, zipcode,33161,
A3LPZXRROBKR78,5,1481657818350, gender, Male,
A3LPZXRROBKR78,6,1481657818350, race, Unanswered,
A3LPZXRROBKR78,7,1481657818350, education, AssociateDegree,
A3LPZXRROBKR78,8,1481657863638,0,<or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl>, <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or>
A3LPZXRROBKR78,9,1481657888553,1,<bl>#</bl><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><or>#</or>, <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl>
A2ZFS2QYJKC83I,2,1481657832787, age,43,
A2ZFS2QYJKC83I,3,1481657832787, firstlang, english,
A2ZFS2QYJKC83I,4,1481657832787, zipcode,6010,
A2ZFS2QYJKC83I,5,1481657832787, gender, Female,
A2ZFS2QYJKC83I,6,1481657832787, race, White,
A2ZFS2QYJKC83I,7,1481657832787, education, GradHS,
A2ZFS2QYJKC83I,8,1481657860875,0,<bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or>, <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or>
A2ZFS2QYJKC83I,9,1481657885570,1,<bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or>, <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or>
A1MFVFBH60MBSU,2,1481658262932, age,42,
A1MFVFBH60MBSU,3,1481658262933, firstlang, english,
A1MFVFBH60MBSU,4,1481658262933, zipcode,45806,
A1MFVFBH60MBSU,5,1481658262934, gender, Female,
A1MFVFBH60MBSU,6,1481658262934, race, Black or African American,
A1MFVFBH60MBSU,7,1481658262934, education, GradHS,
A1MFVFBH60MBSU,8,1481658288891,0,<bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl>, <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or>
A1MFVFBH60MBSU,9,1481658305123,1,<or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or>, <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or>
A11TREGDHSUSJW,2,1481658458265, age,21,
A11TREGDHSUSJW,3,1481658458265, firstlang, English,
A11TREGDHSUSJW,4,1481658458265, zipcode,23434,
A11TREGDHSUSJW,5,1481658458265, gender, Male,
A11TREGDHSUSJW,6,1481658458265, race, White,
A11TREGDHSUSJW,7,1481658458265, education, GradHS,
A11TREGDHSUSJW,8,1481658472628,0,<or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl>, <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl>
A11TREGDHSUSJW,9,1481658493510,1,<bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or>, <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or>
A3F8AXBIIGIR3A,2,1481658714510, age,53,
A3F8AXBIIGIR3A,3,1481658714510, firstlang, english,
A3F8AXBIIGIR3A,4,1481658714511, zipcode,23225,
A3F8AXBIIGIR3A,5,1481658714511, gender, Female,
A3F8AXBIIGIR3A,6,1481658714511, race, White,
A3F8AXBIIGIR3A,7,1481658714512, education, DoctoralDegree,
A3F8AXBIIGIR3A,8,1481658755055,0,<bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or>, <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl>
A3F8AXBIIGIR3A,9,1481658783982,1,<or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or>, <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl>
ADSBJV7NUS3QQ,2,1481658786152, age,36,
ADSBJV7NUS3QQ,3,1481658786153, firstlang, English,
ADSBJV7NUS3QQ,4,1481658786153, zipcode,66061,
ADSBJV7NUS3QQ,5,1481658786153, gender, Female,
ADSBJV7NUS3QQ,6,1481658786153, race, Black or African American,
ADSBJV7NUS3QQ,7,1481658786153, education, MastersDegree,
ADSBJV7NUS3QQ,8,1481658838414,0,<bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or>, <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <bl>#</bl>
ADSBJV7NUS3QQ,9,1481658870534,1,<bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or>, <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl>
ARXYGS2I7HXV7,2,1481658817479, age,40,
ARXYGS2I7HXV7,3,1481658817479, firstlang, english,
ARXYGS2I7HXV7,4,1481658817479, zipcode,89048,
ARXYGS2I7HXV7,5,1481658817479, gender, Female,
ARXYGS2I7HXV7,6,1481658817480, race, White,
ARXYGS2I7HXV7,7,1481658817480, education, SomeColl,
ARXYGS2I7HXV7,8,1481658874012,0,<or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><bl>#</bl>, <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl>
ARXYGS2I7HXV7,9,1481658929786,1,<bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or>, <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or>
A1SR61OB9EVWET,2,1481659174252, age,25,
A1SR61OB9EVWET,3,1481659174252, firstlang, english,
A1SR61OB9EVWET,4,1481659174253, zipcode,77089,
A1SR61OB9EVWET,5,1481659174254, gender, Female,
A1SR61OB9EVWET,6,1481659174255, race, Unanswered,
A1SR61OB9EVWET,7,1481659174255, education, SomeColl,
A1SR61OB9EVWET,8,1481659212956,0,<or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl><bl>#</bl>, <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl>
A1SR61OB9EVWET,9,1481659237511,1,<bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><bl>#</bl><or>#</or>, <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or>
A2VGEE0ZIZ8CBQ,2,1481659456736, age,49,
A2VGEE0ZIZ8CBQ,3,1481659456736, firstlang, English ,
A2VGEE0ZIZ8CBQ,4,1481659456737, zipcode,52077,
A2VGEE0ZIZ8CBQ,5,1481659456738, gender, Male,
A2VGEE0ZIZ8CBQ,6,1481659456738, race, White,
A2VGEE0ZIZ8CBQ,7,1481659456738, education, BachelorDegree,
A2VGEE0ZIZ8CBQ,8,1481659481017,0,<or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><bl>#</bl>, <bl>#</bl> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl>
A2VGEE0ZIZ8CBQ,9,1481659500944,1,<or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl><or>#</or><bl>#</bl>, <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or>
A31MUX0WVEC6XU,2,1481659382645, age,29,
A31MUX0WVEC6XU,3,1481659382647, firstlang, English,
A31MUX0WVEC6XU,4,1481659382647, zipcode,14843,
A31MUX0WVEC6XU,5,1481659382647, gender, Female,
A31MUX0WVEC6XU,6,1481659382647, race, White,
A31MUX0WVEC6XU,7,1481659382647, education, AssociateDegree,
A31MUX0WVEC6XU,8,1481659396788,0,<bl>#</bl><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or><or>#</or><or>#</or><bl>#</bl><or>#</or><or>#</or>, <or>#</or> <bl>#</bl> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or> <bl>#</bl> <bl>#</bl> <or>#</or> <or>#</or> <or>#</or> <or>#</or> <bl>#</bl> <or>#</or> <or>#</or>
